user_id,dwell_mean,dwell_median,dwell_std,dwell_min,dwell_max,DU_mean,DU_median,DU_std,DU_min,DU_max,DD_mean,DD_median,DD_std,DD_min,DD_max,UD_flight_mean,UD_flight_median,UD_flight_std,UD_flight_min,UD_flight_max,UU_mean,UU_median,UU_std,UU_min,UU_max,DU_tri_mean,DU_tri_median,DU_tri_std,DU_tri_min,DU_tri_max,DD_tri_mean,DD_tri_median,DD_tri_std,DD_tri_min,DD_tri_max,text_type,del_freq,backspace_freq,total_time,label,session_id
103,-25524193441.548386,99.5,200977700991.59247,-1582500000000.0,329.0,-25942622592.85246,214.0,202618362540.40472,-1582500000000.0,3127.0,273.60655737704917,115.0,481.08645372353203,0.0,2798.0,25942623109.639343,1.0,202618362473.13422,-128.0,1582500000000.0,243.78688524590163,110.0,288923649083.9751,-1582500000000.0,1582500000000.0,-26374999364.75,370.5,204299871595.84164,-1582500000000.0,3264.0,552.2,278.0,655.7021543766936,73.0,3007.0,free,4.0,0.0,0.0,Happy,103_H_free
103,-1271651785690.6785,-1582500000000.0,634411373037.7972,-1582500000000.0,210.0,-1265999999906.6545,-1582500000000.0,638834224902.9823,-1582500000000.0,2248.0,104.14545454545454,33.0,297.8055802639763,12.0,2112.0,1294772727319.6182,1582500000000.0,615987289467.4176,-151.0,1582500000000.0,28772727340.69091,0.0,213384256460.28223,-55.0,1582500000000.0,-1260138888725.1667,-1582500000000.0,643338399914.1188,-1582500000000.0,2955.0,200.38888888888889,66.0,481.67829304155015,45.0,2819.0,free,1.0,0.0,0.0,Neutral,103_N_free
104,-446541521650.54346,102.0,719316132911.9453,-1580070000000.0,201.0,-456464666299.06665,278.0,724253158317.1115,-1580070000000.0,2903.0,305.9555555555556,169.0,566.4878621645815,8.0,2771.0,456464666862.73334,153.0,724253157953.7833,-103.0,1580070000000.0,279.22222222222223,181.0,336872055892.0094,-1580070000000.0,1580070000000.0,-466838862992.6818,490.5,729236309797.8597,-1580070000000.0,3248.0,611.8409090909091,370.5,814.9119211410267,73.0,3148.0,free,18.0,0.0,0.0,Angry,104_A_free
104,-380387222130.6852,99.5,681875548466.9131,-1580070000000.0,191.0,-387564339279.81134,323.0,686338549819.9568,-1580070000000.0,1980.0,277.8679245283019,202.0,315.830714011347,36.0,1896.0,387564339790.7547,212.0,686338549525.8866,-64.0,1580070000000.0,251.37735849056602,212.0,309877221647.7904,-1580070000000.0,1580070000000.0,-395017499411.5,562.0,690865566389.4252,-1580070000000.0,2949.0,559.1923076923077,445.5,514.5967405938987,73.0,2850.0,free,17.0,0.0,0.0,Calm,104_C_free
104,72.16438356164383,64.0,30.456715049864044,40.0,280.0,482.69444444444446,247.5,1131.0079717143362,120.0,9270.0,411.05555555555554,172.0,1129.2077977021045,56.0,9214.0,341.77777777777777,112.0,1131.5915405792346,-24.0,9158.0,413.4166666666667,176.0,1133.3766793008838,40.0,9214.0,884.8450704225352,440.0,1575.5712764208718,240.0,9486.0,813.0985915492957,368.0,1574.4455455350403,168.0,9430.0,free,6.0,0.0,0.0,Happy,104_H_free
104,108.61581920903954,80.0,101.22662119837774,40.0,780.0,549.7257142857143,288.0,930.126183610817,128.0,8709.0,446.07428571428574,209.0,903.3752228728063,48.0,8624.0,337.6114285714286,128.0,898.0947636337373,-312.0,8466.0,441.2628571428571,208.0,922.2266903750219,-128.0,8551.0,996.8381502890173,529.0,1344.008356381933,216.0,9017.0,893.2774566473988,456.0,1309.3561054741115,152.0,8932.0,free,15.0,0.0,0.0,Neutral,104_N_free
104,108.61581920903954,80.0,101.22662119837774,40.0,780.0,549.7257142857143,288.0,930.126183610817,128.0,8709.0,446.07428571428574,209.0,903.3752228728063,48.0,8624.0,337.6114285714286,128.0,898.0947636337373,-312.0,8466.0,441.2628571428571,208.0,922.2266903750219,-128.0,8551.0,996.8381502890173,529.0,1344.008356381933,216.0,9017.0,893.2774566473988,456.0,1309.3561054741115,152.0,8932.0,free,9.0,0.0,0.0,Neutral,104_N_free
104,-124414960543.17323,88.0,427250053018.24884,-1580070000000.0,201.0,-126405599591.992,309.0,430387251523.533,-1580070000000.0,7120.0,337.704,199.0,746.459719804306,35.0,7025.0,126405600243.992,128.0,430387251330.49475,-80.0,1580070000000.0,321.88,208.0,200669090669.191,-1580070000000.0,1580070000000.0,-128460974879.06505,536.0,433593814746.7862,-1580070000000.0,7348.0,679.6666666666666,431.0,1112.3460708883567,72.0,7241.0,free,14.0,0.0,0.0,Sad,104_S_free
104,-124414960543.17323,88.0,427250053018.24884,-1580070000000.0,201.0,-126405599591.992,309.0,430387251523.533,-1580070000000.0,7120.0,337.704,199.0,746.459719804306,35.0,7025.0,126405600243.992,128.0,430387251330.49475,-80.0,1580070000000.0,321.88,208.0,200669090669.191,-1580070000000.0,1580070000000.0,-128460974879.06505,536.0,433593814746.7862,-1580070000000.0,7348.0,679.6666666666666,431.0,1112.3460708883567,72.0,7241.0,free,2.0,0.0,0.0,Sad,104_S_free
106,-15984444362.156565,79.0,158639037574.89554,-1582460000000.0,306.0,-8073775120.448979,273.5,113032857170.83961,-1582460000000.0,4617.0,310.8265306122449,201.0,394.19641142417373,26.0,4516.0,16147551246.352041,119.0,159442194244.84787,-224.0,1582460000000.0,8073775816.438775,200.0,113032857120.87106,-13.0,1582460000000.0,703.6082474226804,539.5,646.734877036294,268.0,6663.0,621.6030927835052,462.0,642.3042813456441,64.0,6562.0,free,9.0,0.0,0.0,Angry,106_A_free
106,-15984444362.156565,79.0,158639037574.89554,-1582460000000.0,306.0,-8073775120.448979,273.5,113032857170.83961,-1582460000000.0,4617.0,310.8265306122449,201.0,394.19641142417373,26.0,4516.0,16147551246.352041,119.0,159442194244.84787,-224.0,1582460000000.0,8073775816.438775,200.0,113032857120.87106,-13.0,1582460000000.0,703.6082474226804,539.5,646.734877036294,268.0,6663.0,621.6030927835052,462.0,642.3042813456441,64.0,6562.0,free,2.0,0.0,0.0,Angry,106_A_free
106,-22288168898.823944,93.0,187136295611.33075,-1582460000000.0,1446.0,-22606570586.99286,328.0,188458558284.07816,-1582460000000.0,42770.0,920.0357142857143,237.0,4271.417880627641,37.0,42654.0,22606572229.67857,155.0,188458558085.612,-1217.0,1582460000000.0,721.6571428571428,240.0,189819287464.48605,-1582460000000.0,1582460000000.0,-22934201320.746376,678.0,189809247229.78717,-1582460000000.0,43011.0,1856.9130434782608,574.0,6042.824213406774,75.0,42884.0,free,9.0,0.0,0.0,Neutral,106_N_free
106,-22288168898.823944,93.0,187136295611.33075,-1582460000000.0,1446.0,-22606570586.99286,328.0,188458558284.07816,-1582460000000.0,42770.0,920.0357142857143,237.0,4271.417880627641,37.0,42654.0,22606572229.67857,155.0,188458558085.612,-1217.0,1582460000000.0,721.6571428571428,240.0,189819287464.48605,-1582460000000.0,1582460000000.0,-22934201320.746376,678.0,189809247229.78717,-1582460000000.0,43011.0,1856.9130434782608,574.0,6042.824213406774,75.0,42884.0,free,0.0,0.0,0.0,Neutral,106_N_free
106,-730370769176.1578,68.0,790492404861.2516,-1582470000000.0,256.0,-736332979339.6204,230.0,790943759448.906,-1582470000000.0,2435.0,222.42448979591836,150.0,289.2802391710174,26.0,2355.0,736332979738.7959,836.0,790943759075.7687,-98.0,1582470000000.0,197.83673469387756,126.0,202614521387.4099,-1582470000000.0,1582470000000.0,-742393332887.5885,400.0,791356086196.1017,-1582470000000.0,2917.0,441.880658436214,328.0,475.69656424650395,67.0,2757.0,free,71.0,0.0,0.0,Sad,106_S_free
106,-730370769176.1578,68.0,790492404861.2516,-1582470000000.0,256.0,-736332979339.6204,230.0,790943759448.906,-1582470000000.0,2435.0,222.42448979591836,150.0,289.2802391710174,26.0,2355.0,736332979738.7959,836.0,790943759075.7687,-98.0,1582470000000.0,197.83673469387756,126.0,202614521387.4099,-1582470000000.0,1582470000000.0,-742393332887.5885,400.0,791356086196.1017,-1582470000000.0,2917.0,441.880658436214,328.0,475.69656424650395,67.0,2757.0,free,0.0,0.0,0.0,Sad,106_S_free
108,64.48453608247422,62.0,18.594417510181792,27.0,135.0,306.7395833333333,257.0,151.08577172145186,125.0,819.0,242.05208333333334,192.0,148.36685470333796,72.0,748.0,177.58333333333334,130.5,149.3941213996452,-31.0,664.0,242.27083333333334,196.5,151.8071130132034,70.0,735.0,548.7789473684211,458.0,218.6890914083458,257.0,1106.0,484.1684210526316,402.0,216.96566316392386,197.0,1035.0,free,3.0,0.0,0.0,Angry,108_A_free
108,70.04761904761905,62.0,34.040975579926894,36.0,268.0,297.69354838709677,252.0,129.2989405342059,169.0,859.0,227.20967741935485,190.5,123.99829944587145,101.0,819.0,157.59677419354838,132.5,128.28253393979148,-106.0,742.0,228.08064516129033,191.5,133.23408444761174,-39.0,782.0,526.0983606557377,487.0,185.2779627944666,303.0,1203.0,456.344262295082,425.0,181.7313846721677,241.0,1130.0,free,2.0,0.0,0.0,Neutral,108_N_free
108,107.40776699029126,101.5,37.468148917207365,40.0,247.0,468.8780487804878,398.0,267.894824540867,154.0,1942.0,361.44878048780487,279.0,264.03403962252264,52.0,1796.0,253.89756097560976,181.0,264.6687056841663,-75.0,1668.0,361.32682926829267,299.0,267.09450760423385,76.0,1814.0,827.7990196078431,715.0,402.28019277186786,388.0,3276.0,720.3921568627451,611.0,400.0671041462364,286.0,3174.0,free,7.0,0.0,0.0,Sad,108_S_free
109,104.6923076923077,95.5,75.54988962282553,52.0,605.0,493.94117647058823,353.0,552.2118945392143,204.0,4077.0,399.05882352941177,246.0,548.7806269089574,110.0,3973.0,293.5882352941176,155.0,554.2748479399219,-179.0,3887.0,388.47058823529414,245.0,556.5860347849621,-44.0,3991.0,893.44,675.0,749.823248832547,395.0,4348.0,799.36,582.5,749.2694880443789,331.0,4283.0,free,2.0,0.0,0.0,Angry,109_A_free
109,-155357704802.5082,99.0,474272352881.5537,-1579470000000.0,1145.0,-157946999673.2,214.5,477839729230.86304,-1579470000000.0,5266.0,237.56666666666666,121.0,657.1740312463912,10.0,5100.0,157947000112.68332,27.5,477839729083.1324,-179.0,1579470000000.0,208.48333333333332,121.5,411258958453.7638,-1579470000000.0,1579470000000.0,-160624067255.67798,337.0,481487413762.45905,-1579470000000.0,5479.0,461.135593220339,241.0,934.887517807709,132.0,5411.0,free,1.0,0.0,0.0,Happy,109_H_free
109,-6446816215.730612,106.0,100805405450.11531,-1579470000000.0,1096.0,-6473237403.959017,232.0,101011337666.3098,-1579470000000.0,4469.0,191.15573770491804,125.0,288.4107916338629,9.0,4407.0,6473237784.663935,18.0,101011337641.86249,-288.0,1579470000000.0,189.89139344262296,127.0,101218966514.88228,-1579470000000.0,1579470000000.0,-6499876051.425926,383.5,101218537124.01202,-1579470000000.0,4606.0,382.53909465020575,270.0,408.29433681936644,101.0,4538.0,free,38.0,0.0,0.0,Neutral,109_N_free
109,-6446816215.730612,106.0,100805405450.11531,-1579470000000.0,1096.0,-6473237403.959017,232.0,101011337666.3098,-1579470000000.0,4469.0,191.15573770491804,125.0,288.4107916338629,9.0,4407.0,6473237784.663935,18.0,101011337641.86249,-288.0,1579470000000.0,189.89139344262296,127.0,101218966514.88228,-1579470000000.0,1579470000000.0,-6499876051.425926,383.5,101218537124.01202,-1579470000000.0,4606.0,382.53909465020575,270.0,408.29433681936644,101.0,4538.0,free,4.0,0.0,0.0,Neutral,109_N_free
110,125.7080291970803,106.0,114.60765300028805,23.0,1191.0,391.9264705882353,290.5,467.62866927847216,95.0,4869.0,269.29411764705884,180.0,408.92846639945265,5.0,4286.0,143.3308823529412,68.5,336.94134130981934,-158.0,3095.0,265.9632352941176,188.5,397.88884373864727,-70.0,3678.0,660.2666666666667,486.0,665.0266653839091,227.0,5946.0,537.6962962962963,370.0,623.7613789118409,132.0,5363.0,free,9.0,0.0,0.0,Calm,110_C_free
110,108.88,103.0,32.39788707999831,27.0,287.0,452.7635135135135,353.0,300.69686323212494,131.0,1820.0,344.9527027027027,243.0,298.022629247623,58.0,1737.0,236.41216216216216,137.0,295.02562852018235,-113.0,1643.0,344.22297297297297,254.0,297.65136939034034,-20.0,1726.0,796.8767123287671,683.5,443.26828321257113,322.0,2768.0,689.0410958904109,567.5,442.20051430454555,179.0,2637.0,free,6.0,0.0,0.0,Happy,110_H_free
110,108.88,103.0,32.39788707999831,27.0,287.0,452.7635135135135,353.0,300.69686323212494,131.0,1820.0,344.9527027027027,243.0,298.022629247623,58.0,1737.0,236.41216216216216,137.0,295.02562852018235,-113.0,1643.0,344.22297297297297,254.0,297.65136939034034,-20.0,1726.0,796.8767123287671,683.5,443.26828321257113,322.0,2768.0,689.0410958904109,567.5,442.20051430454555,179.0,2637.0,free,15.0,0.0,0.0,Happy,110_H_free
110,-170854524457.62296,127.0,491322999258.02374,-1579110000000.0,1171.0,-171982276642.26733,392.0,492749792723.40533,-1579110000000.0,16897.0,474.95379537953795,252.0,1109.0642935058308,33.0,16798.0,171982277565.84818,163.0,492749792399.98474,-548.0,1579110000000.0,454.4917491749175,261.0,128506149313.01254,-1579110000000.0,1579110000000.0,-173125015573.57144,692.0,494188774198.2743,-1579110000000.0,17726.0,946.704318936877,550.0,1593.1707364920487,68.0,17626.0,free,37.0,0.0,0.0,Neutral,110_N_free
110,-170854524457.62296,127.0,491322999258.02374,-1579110000000.0,1171.0,-171982276642.26733,392.0,492749792723.40533,-1579110000000.0,16897.0,474.95379537953795,252.0,1109.0642935058308,33.0,16798.0,171982277565.84818,163.0,492749792399.98474,-548.0,1579110000000.0,454.4917491749175,261.0,128506149313.01254,-1579110000000.0,1579110000000.0,-173125015573.57144,692.0,494188774198.2743,-1579110000000.0,17726.0,946.704318936877,550.0,1593.1707364920487,68.0,17626.0,free,2.0,0.0,0.0,Neutral,110_N_free
112,88.98067632850241,75.0,55.84270222485091,19.0,448.0,380.9170731707317,303.0,253.45614531755757,155.0,2194.0,294.61951219512196,222.0,240.6057136090693,72.0,2127.0,205.26829268292684,146.0,251.38083603371982,-127.0,2072.0,291.5658536585366,225.0,263.6999219345955,-37.0,2139.0,673.832512315271,550.0,419.51380572651266,310.0,3614.0,587.3743842364532,452.0,402.42530545344323,235.0,3166.0,free,1.0,0.0,0.0,Neutral,112_N_free
112,88.98067632850241,75.0,55.84270222485091,19.0,448.0,380.9170731707317,303.0,253.45614531755757,155.0,2194.0,294.61951219512196,222.0,240.6057136090693,72.0,2127.0,205.26829268292684,146.0,251.38083603371982,-127.0,2072.0,291.5658536585366,225.0,263.6999219345955,-37.0,2139.0,673.832512315271,550.0,419.51380572651266,310.0,3614.0,587.3743842364532,452.0,402.42530545344323,235.0,3166.0,free,2.0,0.0,0.0,Neutral,112_N_free
112,123.2636815920398,119.0,36.61400175312867,48.0,309.0,407.765,361.5,190.1204848743139,185.0,1656.0,285.43,234.5,184.50742546101299,66.0,1431.0,162.385,117.0,186.08631696556586,-132.0,1288.0,284.72,242.0,190.2302535001561,-45.0,1513.0,693.1557788944724,610.0,283.43775411694884,355.0,1939.0,570.643216080402,482.0,277.05137244096585,253.0,1831.0,free,2.0,0.0,0.0,Sad,112_S_free
113,80.84905660377359,80.0,14.179340641086425,51.0,132.0,420.84615384615387,272.0,373.16580894464227,165.0,1927.0,339.9423076923077,185.5,377.19784237533673,78.0,1862.0,259.03846153846155,110.0,375.4625362652885,-18.0,1790.0,339.9423076923077,194.5,371.3496536066593,70.0,1855.0,768.843137254902,553.0,562.1066579413206,286.0,2948.0,688.2745098039215,471.0,564.9193952567523,214.0,2883.0,free,2.0,0.0,0.0,Angry,113_A_free
113,-287098181752.30304,76.0,612126608871.0204,-1579040000000.0,129.0,-290027754717.0102,239.0,614575825014.8756,-1579040000000.0,5695.0,389.5408163265306,184.5,715.3773305892324,29.0,5621.0,290027755405.2755,179.5,614575824686.7242,-24.0,1579040000000.0,320.234693877551,181.0,392719882983.6881,-1579040000000.0,1579040000000.0,-293017731258.42267,471.0,617051548343.952,-1579040000000.0,7010.0,780.5670103092783,442.0,1076.8425189260545,64.0,6936.0,free,24.0,0.0,0.0,Calm,113_C_free
113,-28709818103.327274,79.0,212917710175.5713,-1579040000000.0,125.0,-29241481132.425926,272.0,214880126906.4161,-1579040000000.0,1486.0,292.01851851851853,182.0,266.4719526280138,66.0,1421.0,29241481685.537037,103.5,214880126829.72705,-14.0,1579040000000.0,262.5925925925926,186.0,306739845619.3229,-1579040000000.0,1579040000000.0,-29793206925.11321,562.0,216897824984.62714,-1579040000000.0,1692.0,569.1698113207547,497.0,363.6333072588932,151.0,1675.0,free,15.0,0.0,0.0,Happy,113_H_free
113,-256283978981.23038,83.0,583768270058.0668,-1579040000000.0,171.0,-258995978412.30157,239.0,586263282696.7893,-1579040000000.0,10166.0,373.25925925925924,148.0,1071.2064492408515,32.0,10084.0,258995979122.5344,100.0,586263282381.3575,-96.0,1579040000000.0,347.9153439153439,146.0,230326656174.83542,-1579040000000.0,1579040000000.0,-261765988531.72726,409.0,588788071138.4469,-1579040000000.0,17929.0,750.8288770053476,328.0,1807.2742568234323,64.0,17788.0,free,44.0,0.0,0.0,Neutral,113_N_free
113,-256283978981.23038,83.0,583768270058.0668,-1579040000000.0,171.0,-258995978412.30157,239.0,586263282696.7893,-1579040000000.0,10166.0,373.25925925925924,148.0,1071.2064492408515,32.0,10084.0,258995979122.5344,100.0,586263282381.3575,-96.0,1579040000000.0,347.9153439153439,146.0,230326656174.83542,-1579040000000.0,1579040000000.0,-261765988531.72726,409.0,588788071138.4469,-1579040000000.0,17929.0,750.8288770053476,328.0,1807.2742568234323,64.0,17788.0,free,6.0,0.0,0.0,Neutral,113_N_free
113,93.47297297297297,82.5,59.43022223017533,33.0,435.0,447.56164383561645,306.0,338.3300076314942,152.0,1869.0,353.94520547945206,216.0,327.7008667473601,74.0,1791.0,260.83561643835617,125.0,331.04963599380176,-125.0,1689.0,354.45205479452056,216.0,336.6702161981156,-5.0,1767.0,804.9583333333334,647.5,449.2544508624466,282.0,2088.0,711.2777777777778,556.0,438.4464321503992,189.0,2010.0,free,11.0,0.0,0.0,Sad,113_S_free
114,-3867041427.0,134.0,78206075728.0079,-1581620000000.0,446.0,-3876518924.654412,371.0,78301857880.04443,-1581620000000.0,43426.0,547.2843137254902,233.0,2821.6284993341283,30.0,43258.0,3876520016.0808825,99.0,78301857825.87793,-145.0,1581620000000.0,544.0343137254902,233.0,110871504624.01125,-1581620000000.0,1581620000000.0,-3886042994.5307126,619.0,78397992821.1884,-1581620000000.0,79950.0,1096.4889434889435,486.0,5013.002785785799,213.0,79814.0,free,22.0,0.0,0.0,Neutral,114_N_free
114,-302863404141.65955,122.0,629053171629.2059,-1581620000000.0,459.0,-309447390916.34784,368.0,634364822888.6206,-1581620000000.0,1100.0,320.45652173913044,254.5,270.2660998614134,32.0,1027.0,309447391494.84784,222.5,634364822600.1534,-113.0,1581620000000.0,277.1521739130435,245.5,333434772858.3675,-1581620000000.0,1581620000000.0,-316323999339.24445,638.0,639796792215.5787,-1581620000000.0,1904.0,639.0444444444445,547.0,442.8648447405491,65.0,1824.0,free,17.0,0.0,0.0,Sad,114_S_free
115,-937149629589.037,-1581440000000.0,784339765979.1617,-1581440000000.0,136.0,-954831697893.8302,-1581440000000.0,780904183477.161,-1581440000000.0,1565.0,256.39622641509436,36.0,417.42965043514727,32.0,2466.0,954831698297.6038,1581440000000.0,780904182973.962,110.0,1581440000000.0,179.62264150943398,0.0,310145900752.9298,-1581440000000.0,1581440000000.0,-973193845765.6923,-1581440000000.0,776883587823.6445,-1581440000000.0,2025.0,514.2307692307693,70.5,695.3231613016595,66.0,3023.0,free,0.0,0.0,0.0,Calm,115_C_free
115,99.9,92.0,38.59647130113353,14.0,249.0,716.0542635658915,480.0,635.9159033197402,115.0,3617.0,616.2170542635658,380.0,623.5224279401501,12.0,3433.0,517.4728682170543,286.0,624.194794784641,-19.0,3349.0,617.3100775193799,404.0,636.4484562600301,84.0,3514.0,1333.6171875,977.0,878.1328179731563,367.0,4740.0,1234.0390625,892.5,872.1154514551561,333.0,4683.0,free,18.0,0.0,0.0,Neutral,115_N_free
117,124.69662921348315,120.0,38.01208076339979,47.0,223.0,386.09090909090907,318.0,183.9479334356764,182.0,1112.0,262.5113636363636,190.0,181.7384753776753,70.0,1065.0,138.11363636363637,80.5,178.25949261810422,-88.0,953.0,261.6931818181818,215.5,179.64328369929507,63.0,1000.0,649.919540229885,584.0,264.1120365859034,304.0,1528.0,526.3678160919541,449.0,266.75862772135366,183.0,1424.0,free,10.0,0.0,0.0,Happy,117_H_free
117,126.14117647058823,126.5,39.015291476829034,46.0,216.0,373.4733727810651,303.0,201.7619137064406,167.0,1545.0,247.15384615384616,182.0,201.8042427228734,47.0,1457.0,120.73372781065089,57.0,208.46132760218043,-89.0,1368.0,247.0532544378698,187.0,207.97499450068483,-16.0,1456.0,614.9880952380952,512.5,278.971871783966,280.0,1992.0,488.3452380952381,383.0,283.29415930398454,167.0,1904.0,free,13.0,0.0,0.0,Neutral,117_N_free
118,-681313230715.8462,60.0,789287746469.7787,-1581620000000.0,167.0,-691958749791.2031,149.0,790810000185.5972,-1581620000000.0,1275.0,262.96875,97.5,398.49450689289245,28.0,1996.0,691958750173.7188,903.0,790809999845.5834,-71.0,1581620000000.0,156.515625,92.5,488098528734.0876,-1581620000000.0,1581620000000.0,-702942221882.6666,287.0,792225954886.7272,-1581620000000.0,1788.0,532.6507936507936,290.0,654.3424712155376,58.0,2745.0,free,34.0,0.0,0.0,Happy,118_H_free
118,-273366419666.50616,92.0,601749952119.815,-1581620000000.0,436.0,-276783499560.6875,260.0,604755176861.0099,-1581620000000.0,6876.0,370.9125,180.5,821.9865284822673,25.0,6440.0,276783500273.475,167.5,604755176530.6528,-137.0,1581620000000.0,353.625,167.5,251653862359.6036,-1581620000000.0,1581620000000.0,-280287087853.7848,480.0,607801821866.5283,-1581620000000.0,7973.0,705.2151898734177,401.0,1205.2784407622619,59.0,7537.0,free,23.0,0.0,0.0,Neutral,118_N_free
120,-592188749911.1666,60.0,772602692412.3914,-1579170000000.0,1226.0,-604788509688.3617,149.0,775954564335.4626,-1579170000000.0,20493.0,919.8085106382979,93.0,3215.8939229091898,9.0,20375.0,604788511445.6171,780.0,775954562936.0618,-260.0,1579170000000.0,862.2127659574468,86.0,329279707246.5108,-1579170000000.0,1579170000000.0,-617936085125.1086,291.0,779218009095.04,-1579170000000.0,21459.0,1842.5652173913043,250.5,4624.020139576354,62.0,21341.0,free,20.0,0.0,0.0,Calm,120_C_free
120,151.54237288135593,149.0,39.572858181046044,70.0,259.0,899.5,443.0,1660.4187936106478,212.0,10781.0,747.6724137931035,282.0,1645.4967083286394,122.0,10538.0,595.6206896551724,114.5,1646.8063385709356,-32.0,10422.0,747.448275862069,284.0,1661.456992938108,53.0,10665.0,1661.9473684210527,780.0,2598.445080517609,402.0,13481.0,1509.0350877192982,631.0,2586.203270412,290.0,13301.0,free,3.0,0.0,0.0,Happy,120_H_free
120,-503694439587.71765,69.0,736797824817.4268,-1579170000000.0,977.0,-502456860971.9177,260.5,736318845535.8405,-1579170000000.0,49528.0,457.54112554112555,180.5,2754.809701557883,26.0,49387.0,505874935441.05414,288.0,737645424544.9813,-297.0,1579170000000.0,3418074025.4372296,174.0,164424337893.09732,-1579170000000.0,1579170000000.0,-501208520802.75867,487.5,735833263002.3385,-1579170000000.0,49736.0,910.908695652174,403.5,3903.4910603043922,63.0,49632.0,free,1.0,0.0,0.0,Neutral,120_N_free
120,-503694439587.71765,69.0,736797824817.4268,-1579170000000.0,977.0,-502456860971.9177,260.5,736318845535.8405,-1579170000000.0,49528.0,457.54112554112555,180.5,2754.809701557883,26.0,49387.0,505874935441.05414,288.0,737645424544.9813,-297.0,1579170000000.0,3418074025.4372296,174.0,164424337893.09732,-1579170000000.0,1579170000000.0,-501208520802.75867,487.5,735833263002.3385,-1579170000000.0,49736.0,910.908695652174,403.5,3903.4910603043922,63.0,49632.0,free,20.0,0.0,0.0,Neutral,120_N_free
121,-29794905561.343815,81.0,215079688918.2218,-1579130000000.0,2675.0,-29857499444.17647,312.0,215301620313.7696,-1579130000000.0,11579.0,460.80252100840335,231.5,853.0968100020867,37.0,11455.0,29857500358.35084,140.5,215301620186.72723,-2148.0,1579130000000.0,456.64495798319325,223.5,144910907130.80807,-1579130000000.0,1579130000000.0,-29920356882.298946,666.0,215524239818.6409,-1579130000000.0,12623.0,922.0736842105263,578.0,1242.8926672576742,168.0,12531.0,free,77.0,1.0,0.0,Happy,121_H_free
121,-23271241995.197895,81.0,190480755511.5584,-1579120000000.0,1519.0,-23369639902.393234,372.0,190877853658.1094,-1579120000000.0,17498.0,587.6194503171247,272.0,1227.0603561304495,68.0,17340.0,23369641067.44609,173.0,190877853515.1668,-947.0,1579120000000.0,579.247357293869,262.0,145369779061.56006,-1579120000000.0,1579120000000.0,-23468873464.40552,811.0,191277445048.3461,-1579120000000.0,17861.0,1177.0127388535032,713.0,1739.836844835138,166.0,17727.0,free,58.0,9.0,0.0,Neutral,121_N_free
121,-23271241995.197895,81.0,190480755511.5584,-1579120000000.0,1519.0,-23369639902.393234,372.0,190877853658.1094,-1579120000000.0,17498.0,587.6194503171247,272.0,1227.0603561304495,68.0,17340.0,23369641067.44609,173.0,190877853515.1668,-947.0,1579120000000.0,579.247357293869,262.0,145369779061.56006,-1579120000000.0,1579120000000.0,-23468873464.40552,811.0,191277445048.3461,-1579120000000.0,17861.0,1177.0127388535032,713.0,1739.836844835138,166.0,17727.0,free,2.0,0.0,0.0,Neutral,121_N_free
121,127.35205992509363,84.0,240.7335508506017,27.0,3159.0,676.7218045112782,358.5,938.7742618798476,73.0,7942.0,549.1578947368421,256.5,899.532254486723,11.0,7896.0,421.5601503759398,160.0,903.4961392982096,-776.0,7777.0,549.124060150376,255.0,944.029610396685,-714.0,7823.0,1229.5169811320754,780.0,1294.7685387123583,251.0,8236.0,1101.7584905660378,681.0,1272.6582692302507,186.0,8136.0,free,23.0,0.0,0.0,Sad,121_S_free
122,-375773226207.292,76.0,672952665611.6843,-1579170000000.0,853.0,-376873586848.08636,219.0,673630489223.0939,-1579170000000.0,5910.0,221.6090775988287,137.0,418.662114029832,3.0,5800.0,376873587249.80676,122.0,673630488998.0153,-710.0,1579170000000.0,197.24304538799413,134.0,319974029967.5361,-1579170000000.0,1579170000000.0,-377980410698.0837,371.0,674309798535.547,-1579170000000.0,6108.0,443.7004405286344,311.0,605.6182364885096,38.0,6025.0,free,15.0,0.0,0.0,Neutral,122_N_free
122,-375773226207.292,76.0,672952665611.6843,-1579170000000.0,853.0,-376873586848.08636,219.0,673630489223.0939,-1579170000000.0,5910.0,221.6090775988287,137.0,418.662114029832,3.0,5800.0,376873587249.80676,122.0,673630488998.0153,-710.0,1579170000000.0,197.24304538799413,134.0,319974029967.5361,-1579170000000.0,1579170000000.0,-377980410698.0837,371.0,674309798535.547,-1579170000000.0,6108.0,443.7004405286344,311.0,605.6182364885096,38.0,6025.0,free,74.0,32.0,0.0,Neutral,122_N_free
122,116.51351351351352,106.0,43.7906736937742,62.0,425.0,461.09589041095893,248.0,1334.2248286758493,158.0,11652.0,345.13698630136986,140.0,1336.328004843751,26.0,11556.0,228.86301369863014,36.0,1337.9666715981598,-131.0,11451.0,344.82191780821915,145.0,1335.5922151122675,-6.0,11547.0,809.7083333333334,464.5,1876.4678343767855,289.0,11800.0,698.0416666666666,351.5,1878.8825824949301,172.0,11703.0,free,0.0,0.0,0.0,Sad,122_S_free
